source_archive,source_path,source_sha256,classification,current_repository_equivalent,proposed_destination,action,conflict_status,reason,dependencies,validation,rollback,approval_needed,decision_id,resolution_status,transition_phase
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/external-runner-config.schema.json,f5a714dac7c009dce0c5937fcade0639d8f0f2fe5ad70220fdc9be80de118423,REPOSITORY_SCHEMA,,automation/schemas/external-runner-config.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/external-runner-installation.schema.json,724d4e38a0a4c9ca8cb61e2ac367c8655c9e0aba35f887ad5f61b21bb4b6abe9,REPOSITORY_SCHEMA,,automation/schemas/external-runner-installation.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/handoff-quota-profile.schema.json,5ddd6ae16cc233abab4d1f6af30e8f44303f4fd2b334e3416c505d65df98f356,REPOSITORY_SCHEMA,,automation/schemas/handoff-quota-profile.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/host-bootstrap-roots-v10.schema.json,c3e99bc6f005b71b84502f751395e962cdc159761c66af6ce0b7ab5b943e701a,REPOSITORY_SCHEMA,,automation/schemas/host-bootstrap-roots-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/host-bootstrap-roots-v9.schema.json,d628da4e393722bc31024abad4b20a68d8cfc0d8a5046e8ec7cd8abecf7601ce,REPOSITORY_SCHEMA,,automation/schemas/host-bootstrap-roots-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/host-qualification-roots-v10.schema.json,700bf9d0753bb182a009c3c320596888587e85695e777444b11f46f2fa5515f4,REPOSITORY_SCHEMA,,automation/schemas/host-qualification-roots-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/host-root-anchor-identity-v10.schema.json,2e5bb831cee62684bd02f45f1a0a15359d8d4d445d3847b3a8a3da68e528a03a,REPOSITORY_SCHEMA,,automation/schemas/host-root-anchor-identity-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/installation-receipt.schema.json,01df68592871f821a3a88103642cb6ecd466a5a7bf379ce18f3178b00690fd0a,REPOSITORY_SCHEMA,,automation/schemas/installation-receipt.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/journal-record.schema.json,a1c86b8adf603cb6f835696c1acbf2d80bc20ce5130a04dd1816f2915b099c54,REPOSITORY_SCHEMA,,automation/schemas/journal-record.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/key-lifecycle-state.schema.json,4048c2875fcf2f6a0fe66bc44bf21eee7deea7a6063460488d0cf154d9fd2d6d,REPOSITORY_SCHEMA,,automation/schemas/key-lifecycle-state.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/key-lifecycle-transition-v9.schema.json,d566e90aad5ff999e826b3296fb65797e0617802ee935168b7a0fa601ed47935,REPOSITORY_SCHEMA,,automation/schemas/key-lifecycle-transition-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/key-lifecycle-transition.schema.json,4c56a832887d11f226c3babe94875a68d1fb4fd0844a85d7eb5fe8192a56728d,REPOSITORY_SCHEMA,,automation/schemas/key-lifecycle-transition.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/operation-registration.schema.json,29469ba592342c1cf654c852a39703bf9d3e6dd232a300eecd298f48a6aff086,REPOSITORY_SCHEMA,,automation/schemas/operation-registration.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/probe-attestor-keyring-v10.schema.json,168266d6345ae50d1c9f9edb2bacb481273c1e364d9dbb943e9391a5f0350f6c,REPOSITORY_SCHEMA,,automation/schemas/probe-attestor-keyring-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/probe-attestor-revocation-state-v10.schema.json,ef8d2535dcfaeb6a1cd061b694b7833ca0d4357f288e71156973d4ef0b258c3b,REPOSITORY_SCHEMA,,automation/schemas/probe-attestor-revocation-state-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/probe-policy-v10.schema.json,a8584b259537802e5321a482d7cbedc71bcf3f349fd366a2e3ad521774fa6e18,REPOSITORY_SCHEMA,,automation/schemas/probe-policy-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/probe-revocation-state-v10.schema.json,a6d989afccce32fe8a0d4ea99fe5a3c558b953707caa037a4564b39a30e40ff5,REPOSITORY_SCHEMA,,automation/schemas/probe-revocation-state-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/probe-service-attestation-v10.schema.json,1787691cadeb6d53f54e56e53e56a094d579c8f449e7356b73e4409e439f9125,REPOSITORY_SCHEMA,,automation/schemas/probe-service-attestation-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/probe-service-identity-v10.schema.json,4273a973ddce681e5638e79604352e7ef1b6abfc9934f13694459a06a180d9df,REPOSITORY_SCHEMA,,automation/schemas/probe-service-identity-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/public-keyring.schema.json,f8cc71ae5621cb39410aa130abe76fb362cc54140f7364e1c492d8d70107144d,REPOSITORY_SCHEMA,,automation/schemas/public-keyring.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/python-runtime-manifest.schema.json,4172804a7ab10d52cd860e974eda2567dd01f31affaa2209da84b0800bbf897e,REPOSITORY_SCHEMA,,automation/schemas/python-runtime-manifest.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-authorization-consumption.schema.json,f122b6fc58f01d6af50090bcb8da5b00155114925175ef63fa0b885fbe0e6d4f,REPOSITORY_SCHEMA,,automation/schemas/qualification-authorization-consumption.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-evidence-report.schema.json,096c796c0fe5bb5f3a194c0849f627e7a695d0a59571911276101aabf4c82193,REPOSITORY_SCHEMA,,automation/schemas/qualification-evidence-report.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-installation-authorization-v10.schema.json,c998eebe631f1b88307ff1866a598c94c0db7e4dcab84e63664dd842acabcfed,REPOSITORY_SCHEMA,,automation/schemas/qualification-installation-authorization-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-installation-authorization-v9.schema.json,ef8e3a47f98865aa8bce144ae8eeb3f0f01eecd9e0a9713acf7a5a2fae4852dc,REPOSITORY_SCHEMA,,automation/schemas/qualification-installation-authorization-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-installation-authorization.schema.json,9da0ed80a37608b062a5200a0dca13340b7a329c780494606ab82573d5f79ab7,REPOSITORY_SCHEMA,,automation/schemas/qualification-installation-authorization.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-phase-transition-authorization-v10.schema.json,0e7c0c19b907c1c4ef9ee177faf43565525a89f383161949bf567d1c906d0d95,REPOSITORY_SCHEMA,,automation/schemas/qualification-phase-transition-authorization-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-phase-transition-authorization-v9.schema.json,4489aef4cd8ddcd3cc91948330e2e81153a66ad4cb91c72889825d6f521a37e1,REPOSITORY_SCHEMA,,automation/schemas/qualification-phase-transition-authorization-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-probe-envelopes-manifest-v10.schema.json,f61795cd4b716077505e001ec22e76c7e88d1d78e1f9eb22f4177ab27adc8794,REPOSITORY_SCHEMA,,automation/schemas/qualification-probe-envelopes-manifest-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-probe-envelopes-manifest-v9.schema.json,862813807f00d358c28c927d49b48c10a2e289d92230e3efb737a8ac6e4d291f,REPOSITORY_SCHEMA,,automation/schemas/qualification-probe-envelopes-manifest-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-probe-result-envelope-v10.schema.json,29a2958f152fd943d3a0301811fce7cbb13619e461a3a5091ff7f7d5d799dec7,REPOSITORY_SCHEMA,,automation/schemas/qualification-probe-result-envelope-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-probe-result-envelope-v9.schema.json,ae56b618b7c475d6d11ccf97dbd51fe7d374e2acd800f48d9146c839dcdde783,REPOSITORY_SCHEMA,,automation/schemas/qualification-probe-result-envelope-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-raw-evidence-v9.schema.json,a68b2497023561a000698f72ba65b0aa1112a93a429a7e138bb07d2a93d1f12d,REPOSITORY_SCHEMA,,automation/schemas/qualification-raw-evidence-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-revocation-list.schema.json,91ceea4f39998155447d40baa39e79c918d1dcbb07c61455f74b32ff7bd5cb1e,REPOSITORY_SCHEMA,,automation/schemas/qualification-revocation-list.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualification-trust-manifest-v10.schema.json,a00e07fcce8ddfba57bdc8e0564c465689d833a5c8bdb60f9a3903addcbae14c,REPOSITORY_SCHEMA,,automation/schemas/qualification-trust-manifest-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualified-artifact-inputs-v10.schema.json,d44d30499f3abca0bd6adc36392693e72483d96cdec15d3a2702393d48628de7,REPOSITORY_SCHEMA,,automation/schemas/qualified-artifact-inputs-v10.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/qualified-artifact-inputs-v9.schema.json,f822c8d738efd3cc02851bc30b36baf19e7eb149954fe08783566946bcfcb82e,REPOSITORY_SCHEMA,,automation/schemas/qualified-artifact-inputs-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/result.schema.json,3c4d4c37c601fae900fc2487242021fbc8b00bdfc362bf648a2f01f372bb134c,REPOSITORY_SCHEMA,automation/result.schema.json,automation/schemas/result.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/roadmap-regeneration-authorization.schema.json,2d4df21761ee5a7fbd88ab544cb32d051a2b76c6e7180704fbad3f5242c6c3b1,REPOSITORY_SCHEMA,,automation/schemas/roadmap-regeneration-authorization.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/roadmap.schema.json,1553d19dd85f6ecad2c48bed73382c7eea1b53afc799d08732ad0f15750d4b84,REPOSITORY_SCHEMA,automation/roadmap.schema.json,automation/schemas/roadmap.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/run-manifest.schema.json,2daee0c175620a9691a47a05d0c1470b4ebbc9ec3667cd02334abdf9ca6a4c4a,REPOSITORY_SCHEMA,,automation/schemas/run-manifest.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/supply-chain-identity.schema.json,a10aa9bef5f824f8f93fc45d3efbeb0b68686998fa5d0dea448557827a36dd36,REPOSITORY_SCHEMA,,automation/schemas/supply-chain-identity.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/target-attestation.schema.json,881df94f958246777014f8bb0c7ee61467d73dc7537e31cbcba6f28889a1c2ac,REPOSITORY_SCHEMA,,automation/schemas/target-attestation.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/trust-store-epoch-v9.schema.json,bf326a431c61907e4e595a497af5a8af6ebf79225ad87b9383df343685a66cf7,REPOSITORY_SCHEMA,,automation/schemas/trust-store-epoch-v9.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
